time,high,low,open,volumefrom,volumeto,close,top_tier_volume_quote,top_tier_volume_base,top_tier_volume_total,cccagg_volume_quote,cccagg_volume_base,cccagg_volume_total,total_volume_quote,total_volume_base,total_volume_total,zero_balance_addresses_all_time,unique_addresses_all_time,new_addresses,active_addresses,transaction_count,transaction_count_all_time,large_transaction_count,average_transaction_value,block_height,hashrate,difficulty,block_time,block_size,current_supply,comments,posts,followers,points
2021-07-15,33188.54,31133.75,32820.5,33647.48,1073939852.55,31867.46,412510227.09,9259469444.42,9671979671.51,332322607.23,5505121122.35,5837443729.58,921696893.54,15989577298.59,16911274192.13,830821333,868970855,370932,838706,226234,655847276,16826,8.17509205987734,691197,92008927.2167283,14363025673660.0,670.464566929134,1211309,18757487.0,90475,36359,83575,3903175
2021-07-16,32256.94,31046.14,31867.46,25602.04,812765644.4,31401.76,383220423.82,7783298871.28,8166519295.1,313714407.32,4869315789.7,5183030197.02,930515852.9,13886755908.84,14817271780.5,831149652,869330528,359673,772846,223466,656070742,15726,8.18574781389844,691347,107904395.307241,14363025673660.0,571.697986577181,930522,18758425.0,90556,36365,83596,3904660
2021-07-17,31966.25,31194.16,31401.76,27922.98,881285396.92,31546.64,368593474.97,6851914362.13,7220507837.11,296398699.9,4127222556.27,4423621237.17,824732166.85,12111062901.89,12935795087.74,831428132,869632385,301857,650785,182047,656252789,12789,10.2086506183117,691490,102935576.453194,14348541098817.0,598.69014084507,784945,18759318.0,90514,36366,83615,3904740
2021-07-18,32446.17,31131.67,31546.64,25079.04,796652696.45,31806.3,337130547.07,7026567687.87,7363698234.94,272661423.57,4538054385.7,4810715809.26,771575910.87,12815840115.8,13587416026.67,831728271,869903663,271278,645619,161122,656413911,10710,7.27905822007957,691634,97464436.3468652,13672594272814.1,602.510489510489,803860,18760162.0,90518,36369,83630,3905230
2021-07-19,31907.17,30487.11,31806.3,38060.99,1179342118.61,30847.55,335731800.56,7341385384.91,7677117185.47,276482721.86,4671396210.43,4947878932.29,768858142.16,13202602263.9,13971460424.25,832145321,870265579,361916,851082,226803,656640714,14968,7.93175169208657,691804,115281579.655385,13672594272814.1,509.390532544379,913009,18761318.0,90526,36370,83642,3905635
2021-07-20,31063.88,29320.09,30847.55,43333.42,1291958152.32,29795.55,381013800.18,9306177321.35,9687191103.67,315150471.05,6284852911.02,6600003399.93,864133917.81,17111524559.29,17975658477.1,832512875,870635366,369787,829637,230509,656871223,17521,7.89785222997115,691926,84936404.3133133,13672594272814.1,691.380165289256,1286061,18762106.0,90543,36373,83653,3906155
2021-07-21,32814.13,29513.88,29795.55,48925.57,1538668590.41,32139.48,435620720.63,12364587850.34,12800208570.97,359198024.28,8505124998.28,8864323002.62,1014462252.45,22739371576.54,23753833828.99,832875994,871007899,372533,817021,235680,657106903,17721,7.95800987368737,692071,100620677.254436,13672594272814.1,583.611111111111,1092054,18762950.0,90556,36375,83671,3906785
2021-07-22,32604.4,31738.48,32139.48,24409.69,785311959.3,32299.47,388676278.23,10236239341.65,10624915599.63,328920815.02,6612158430.49,6941079245.51,887838508.03,18348528893.48,19236367401.51,833238074,871379097,371198,808746,230282,657337185,15275,7.85264727875518,692224,105400520.493216,13672594272814.1,557.144736842106,949214,18763918.0,90563,36377,83691,3907405
2021-07-23,33637.93,32012.62,32299.47,23478.17,765209760.41,33637.92,428998861.78,10183055198.58,10612054060.36,346186378.25,6342976353.87,6689162732.13,952104614.58,17976062715.19,18928167329.76,833570845,871749432,370335,802628,231130,657568315,16069,7.58048578624004,692359,91224431.8150063,13672594272814.1,643.723880597015,1053501,18764756.0,90566,36384,83702,3907885
2021-07-24,34519.75,33429.09,33637.92,20217.05,686017155.75,34282.56,435184504.92,9751998077.06,10187182581.98,356052575.42,6009370832.88,6365423430.16,978567041.02,17095446119.16,18074013160.18,833882063,872067715,318283,726848,198091,657766406,13378,7.58385176441681,692513,104094074.168916,13672594272814.1,564.137254901961,843060,18765718.0,90569,36385,83714,3908240
2021-07-25,35382.63,33892.36,34282.56,22685.72,781929775.48,35369.93,401938508.57,8558195201.63,8960133710.21,328500904.83,5102081701.85,5430582584.74,901465899.97,14884149916.39,15785615838.3,834175226,872355312,287597,655409,174535,657940941,11869,8.38925238602876,692666,103962967.241908,13672594272814.1,564.848684210526,792788,18766687.0,90571,36389,83736,3908910
2021-07-26,40553.85,35270.24,35369.93,100269.43,3840983132.28,37269.52,480872191.83,17221779115.42,17702651307.25,397512311.78,11008630085.5,11406142397.28,1127336637.33,30324436086.38,31451772723.72,834579998,872765397,410085,944619,261950,658202891,22416,8.7754286827924,692816,101445530.402301,13672594272814.1,578.865771812081,1147170,18767606.0,90597,36397,83760,3909970
2021-07-27,39535.5,36422.45,37269.52,58179.65,2197490232.78,39496.69,441345895.45,15015507558.1,15456853453.55,364919883.21,9306701046.45,9671620929.67,1049109475.6,26132883965.13,27181993440.72,835021687,873166234,400837,920476,255221,658458112,19994,28.9865711854355,692986,116914005.393098,13672594272814.1,502.278106508876,1092558,18768675.0,90604,36397,83780,3910540
2021-07-28,40906.09,38809.89,39496.69,66747.14,2662886395.8,40030.01,448978794.74,10985609677.56,11434588472.3,373702210.16,7264291293.3,7637993503.46,1112630431.94,19894786510.75,21007416942.69,835411181,873565186,398952,864677,251223,658709335,20171,16.2018929720565,693143,106532565.727824,13672594272814.1,551.224358974359,1011709,18769712.0,90628,36402,83798,3911355
2021-07-29,40633.62,39281.83,40030.01,31540.85,1257968294.92,40030.52,412124041.08,9079481716.29,9491605733.53,370865008.88,5584244239.41,5955109248.29,1162608652.65,15986752613.83,17149361242.66,835819250,873975759,410573,890174,262612,658971947,17645,9.94800357236372,693303,109353179.697144,13672594272814.1,537.006289308176,1022161,18770650.0,90638,36404,83811,3911830
2021-07-30,42301.76,38346.18,40030.52,42436.67,1698014609.78,42231.83,510774890.63,11988612523.2,12499387413.83,456898252.81,7830100113.18,8286998365.99,1403847065.49,21333237602.84,22737084668.33,836177400,874384121,408362,856797,255417,659227364,18354,7.09039611362674,693469,114251794.86104,13672594272814.1,513.981818181818,929335,18771687.0,90641,36404,83832,3912385
2021-07-31,42373.59,41065.61,42231.83,25355.65,1056705603.97,41474.72,501087631.04,11299939191.87,11801026822.91,446576116.71,6405782961.83,6852359078.53,1393546975.11,19021489971.19,20415036946.3,836470552,874724270,340149,739461,207348,659434712,14863,9.86229354404817,693627,113154072.589501,14319158983942.9,543.509554140128,815583,18772800.0,90647,36406,83853,3913020
2021-08-01,42584.65,39471.54,41474.72,33625.25,1385907257.88,39870.76,502219935.58,13436224607.64,13938444543.22,458127436.05,9103156414.38,9561283850.43,1430917417.55,24291398797.35,25722316214.9,836756878,875031715,307445,687296,185157,659619869,14321,17.7610902280891,693781,112030288.252307,14496442856349.1,555.75816993464,772602,18773637.0,90651,36407,83882,3913810
2021-08-02,40446.6,38698.01,39870.76,33109.34,1308894644.03,39158.53,458957000.41,13816794517.08,14275751517.49,424475379.94,8758297794.0,9182773173.94,1306764950.57,24393270512.15,25700035488.81,837204368,875413966,382251,915849,239277,659859146,18942,11.3120557060862,693924,103824416.800447,14496442856349.1,599.683098591549,1267856,18774537.0,90661,36411,83901,3914485
2021-08-03,39779.45,37679.22,39158.53,38225.1,1466921591.54,38189.3,437871036.65,13440288984.59,13878160021.24,396428810.86,8499800126.24,8896228962.19,1273992145.61,23616553448.81,24890545619.5,837565962,875806784,392818,830521,246198,660105344,18915,10.1063986403983,694093,122019197.191302,14496442856349.1,510.261904761905,948733,18775668.0,90664,36411,83922,3915040
2021-08-04,39961.11,37526.24,38189.3,34035.77,1318983897.48,39738.56,473769658.94,15694227126.96,16167996785.9,426984228.8,10132160482.64,10559144711.44,1430889528.28,27644984722.74,29075874251.01,837946196,876187374,380590,852595,239596,660344940,19002,9.90509671748648,694229,98040847.4777222,14496442856349.1,635.059259259259,1179495,18776362.0,90680,36419,83942,3915900
2021-08-05,41409.14,37330.04,39738.56,59748.14,2357831521.97,40888.18,566333221.7,20321269044.27,20887602265.96,503931555.06,14090621183.76,14594552738.82,1561154996.14,36533576883.41,38094731879.55,838302145,876583259,395885,853896,246175,660591115,18830,7.46239895778544,694389,116019758.438009,14496442856349.1,536.647798742138,962914,18777437.0,90736,36436,83967,3917510
2021-08-06,43363.62,39895.05,40888.18,48254.57,2009167763.65,42852.18,554666749.18,16526265364.32,17080932113.5,497220314.58,10641956810.67,11139177125.25,1547810501.97,28929782361.65,30477592834.69,838700090,876995671,412412,905784,260810,660851925,19636,7.68462538620076,694548,115384732.986895,14496442856349.1,539.601265822785,1037619,18778612.0,90795,36445,83989,3918875
2021-08-07,44731.51,42473.57,42852.18,50446.88,2199730007.61,44617.96,653959500.56,20624763676.89,21278723177.45,581534540.68,14113731992.02,14695266532.7,1855958348.21,37134125764.18,38990084144.02,839010616,877339761,344090,747230,212229,661064154,16103,8.89705136779931,694715,120153107.616625,14496442856349.1,518.186746987952,791597,18779512.0,90822,36452,84020,3920095
2021-08-08,45310.33,43300.59,44617.96,39433.62,1745878741.47,43827.75,527894567.91,16142853363.06,16670747930.98,470023485.6,10731781779.78,11201805265.38,1541129553.74,28883527899.81,30424657453.55,839342628,877654199,314438,730498,191623,661255777,14612,9.16671246526607,694873,113321289.500201,14496442856349.1,549.426751592357,804929,18780462.0,90828,36451,84044,3920730
2021-08-09,46476.01,42818.07,43827.75,49016.22,2219734084.88,46292.61,587337126.99,20805720203.14,21393057330.12,513423656.27,13405799530.2,13919223218.12,1633585268.52,36560824786.66,38194410055.18,839778986,878052575,398376,929034,252660,661508437,20109,7.60095881610833,695025,111215888.807216,14496442856349.1,559.827814569536,1125952,18781412.0,90858,36456,84071,3921830
2021-08-10,46707.56,44663.2,46292.61,35319.34,1609844198.85,45601.03,587292856.79,16880696582.53,17467989439.32,511795070.85,10918415212.68,11430210283.53,1461344438.91,29800445908.23,31261790347.14,840176452,878463009,410434,895480,260968,661769405,21103,7.04200575284177,695190,120920936.82273,14496442856349.1,514.896341463415,989854,18782443.0,90852,36458,84091,3922320
2021-08-11,46763.89,45360.51,45601.03,30818.26,1421598811.69,45556.69,796941483.35,16072212360.92,16869153844.27,700737009.48,9991128559.22,10691865568.7,1879767875.28,27942558233.8,29822326140.71,840540976,878874750,411741,873969,262437,662031842,21933,8.59815241521474,695337,105844174.103693,14496442856349.1,588.239726027398,1108843,18783375.0,90856,36461,84116,3923060
2021-08-12,46214.21,43786.4,45556.69,35460.2,1588850342.27,44425.52,660694097.98,14773544952.3,15434239019.8,561801797.36,9953345530.83,10515147328.19,1485121769.28,26614986674.3,28100108443.57,840916306,879276969,402219,849471,250961,662282803,21381,7.53965994774993,695488,108536755.452867,14496442856349.1,573.646666666667,1030409,18784306.0,90858,36463,84139,3923705
2021-08-13,47890.79,44260.38,44425.52,34442.64,1595718853.28,47832.93,678255283.35,15545754326.1,16224009609.45,589937673.37,9742185258.76,10332122898.89,1615874750.44,26983537602.93,28599412353.37,841295640,879690619,413650,937232,260624,662543427,21934,6.37915678727949,695630,108723488.63559,15324761487407.1,605.382978723404,1243908,18785193.0,90871,36463,84160,3924360
2021-08-14,48136.25,46049.28,47832.93,23828.49,1120499538.82,47102.03,720789467.37,11358774002.95,12079563470.32,638719193.36,7121708279.72,7760427473.08,1632604473.38,20098823875.51,21731428348.89,841569374,880023775,333156,728140,209074,662752501,16026,8.3561185032686,695794,129161437.725252,15556093717702.6,517.282208588957,764561,18786218.0,90889,36467,84178,3925090
2021-08-15,47390.93,45595.22,47102.03,18032.86,836663894.85,47015.94,702513012.82,13080788889.01,13783301901.83,627191025.95,8300389751.98,8927580777.93,1747284646.24,23245065735.58,24992350348.71,841921315,880332634,308859,766285,186239,662938740,14363,9.52482039321066,695976,141642312.92088,15556093717702.6,471.701657458564,823579,18787362.0,90898,36468,84195,3925630
2021-08-16,48064.42,45681.1,47015.94,28459.99,1332377363.69,45927.4,728201493.54,14080857460.2,14809058953.74,648417256.88,8732426282.85,9380843539.72,1695740525.49,24581919885.47,26277660379.48,842375401,880748338,415704,965998,263529,663202269,20625,8.88921709532416,696137,123951419.268204,15556093717702.6,539.025,1105397,18788362.0,90903,36469,84230,3926580
2021-08-17,47100.97,44438.79,45927.4,37125.87,1700658063.3,44684.43,690159912.01,15246333935.72,15936493847.72,604401790.55,9961693825.11,10566095615.66,1642673437.26,27128120906.33,28770794343.58,842802874,881157997,409659,969682,257766,663460035,19660,9.3554971502626,696309,134179809.680299,15556093717702.6,497.93567251462,1141141,18789531.0,90904,36470,84247,3927040
2021-08-18,46024.97,44240.9,44684.43,30513.78,1377529230.43,44714.54,714747366.71,11972966980.68,12687714347.39,642282999.11,7987592898.12,8629875897.23,1779526141.04,21823670878.94,23603197019.98,843180475,881559723,401726,881951,247333,663707368,20515,11.0386787720575,696444,104589087.105522,15556093717702.6,638.813432835821,1248408,18790287.0,90910,36472,84260,3927475
2021-08-19,47044.06,43982.21,44714.54,33300.5,1511027965.43,46761.49,713745298.07,10627920409.18,11341665675.41,649280587.18,7545425627.0,8194706214.18,1768902622.3,19993083701.29,21761986323.59,843566572,881964532,404809,895377,253447,663960815,19911,10.1827050734894,696598,119600517.216011,15556093717702.6,558.633986928105,1114092,18791325.0,90921,36476,84282,3928235
2021-08-20,49377.5,46652.0,46761.49,36326.2,1742574002.38,49336.45,692878860.24,12327900297.09,13020779190.2,637828276.26,8177098845.72,8814927121.98,1842806411.46,22141546983.36,23984353394.82,843985645,882397390,432858,986387,271837,664232652,20612,8.46389845034322,696758,124012155.651751,15556093717702.6,538.761006289309,1152746,18792318.0,90946,36478,84307,3929160
2021-08-21,49809.82,48330.03,49336.45,22928.52,1125508731.91,48867.87,827750366.58,10093640698.33,10921391064.91,496632376.9,5806546261.13,6303178638.03,1729318013.86,17195021914.62,18924339928.48,844314833,882753419,356029,804867,219407,664452059,16941,11.0520441850799,696928,132419167.671002,15556093717702.6,504.556213017751,842739,18793312.0,90959,36478,84327,3929790
2021-08-22,49512.19,48119.98,48867.87,16835.81,822323898.98,49289.71,1684841752.53,8566227102.39,10251068854.92,586237199.16,5457197315.29,6043434514.45,2635724412.65,15302232456.63,17937956836.86,844645787,883066058,312639,723240,190631,664642690,14067,9.48983052678017,697092,126276972.56218,15556093717702.6,529.098159509202,838214,18794331.0,90981,36479,84350,3930610
2021-08-23,50513.83,49048.25,49289.71,30374.33,1515250474.77,49521.06,2038327082.17,11839176310.49,13877503392.66,729763873.32,8044511406.39,8774275279.71,3092888781.97,21555172463.5,24648061278.7,845111562,883489904,423846,981745,270736,664913426,22497,11.712800835178,697289,155528344.744291,15556093717702.6,429.586734693878,928536,18795562.0,90989,36480,84376,3931365
2021-08-24,49859.97,47580.66,49521.06,28718.08,1399185980.56,47690.54,1448408787.98,12946827969.51,14395236789.21,700942793.49,8378012387.11,9078955180.61,2340911643.61,22927066918.08,25267978561.69,845563176,883907189,417285,955195,263984,665177410,21796,30.8806946780069,697443,119005981.594096,15556093717702.6,561.424836601307,1135454,18796525.0,90999,36484,84416,3932565
2021-08-25,49257.74,47135.07,47690.54,25061.09,1208134772.96,48996.44,673191898.87,10905772415.47,11578964314.34,579314118.2,6912640155.66,7491954273.86,1443844773.51,19531181570.79,20975026344.3,845928051,884328205,421016,869269,263009,665440419,21902,16.0341065158518,697603,130412526.83362,16431142929372.5,541.138364779874,960131,18797593.0,91011,36488,84440,3933385
2021-08-26,49358.2,46456.68,48996.44,34276.36,1618461768.41,46852.22,666130354.45,9713223000.94,10379353386.33,568561601.36,6274237234.83,6842798836.19,1412225650.5,17500322613.26,18912548263.76,846280517,884744407,416202,846598,258590,665699009,20772,18.1803174206765,697749,128284475.865251,17615033039278.9,589.751724137931,1019037,18798443.0,91014,36492,84470,3934265
2021-08-27,49166.31,46376.81,46852.22,27872.76,1331637984.84,49088.1,659373927.41,10801834508.64,11461208403.29,559500218.37,6988934399.85,7548434618.22,1409096709.76,19284403440.17,20693500149.93,846641903,885152223,407816,864268,256813,665955822,20615,15.2649471205882,697895,127424686.310312,17615033039278.9,593.731034482758,1025525,18799356.0,91022,36493,84491,3934895
2021-08-28,49306.47,48386.9,49088.1,12815.36,626553869.3,48918.9,521920956.44,7257785615.35,7779706571.79,433162367.93,4277254789.74,4710417157.67,1118029309.89,12745165538.78,13863194848.67,846955412,885507491,355268,756327,218268,666174090,16052,16.0263234519857,698036,123654093.82809,17615033039278.9,611.835714285714,933237,18800231.0,91029,36496,84513,3935590
